tiempo,morado,rojo,naranja,amarillo,verde
177.00,0,0,194,0,0
177.00,0,38,0,0,0
177.00,0,0,38,0,0
177.00,0,128,207,0,0
178.00,0,0,0,0,0
178.00,0,0,197,0,0
178.00,0,80,1,0,0
178.00,0,0,5,0,0
178.00,0,149,221,0,0
179.00,0,0,0,0,0
179.00,0,0,220,0,0
179.00,0,0,32,0,0
179.00,0,0,0,0,0
179.00,0,0,206,0,0
180.00,0,71,0,0,0
180.00,0,0,49,0,0
180.00,0,150,218,0,0
180.00,0,0,0,0,0
180.00,0,0,0,0,0
181.00,0,0,0,0,0
181.00,0,0,0,0,0
181.00,0,0,0,0,0
181.00,0,0,0,0,0
181.00,0,0,0,0,0
182.00,0,0,0,0,0
182.00,0,0,0,0,0
182.00,0,0,218,0,0
182.00,0,72,0,0,0
182.00,0,80,11,0,0
182.00,0,66,0,0,0
183.00,0,69,0,0,0
183.00,0,66,0,0,0
183.00,0,77,6,0,0
183.00,0,78,0,0,0
183.00,0,73,0,0,0
184.00,0,61,0,0,0
184.00,0,75,0,0,0
184.00,0,71,0,0,0
184.00,0,0,208,0,0
184.00,0,0,192,0,0
185.00,0,0,197,0,0
185.00,0,0,187,0,0
185.00,0,0,16,0,0
185.00,0,0,0,0,0
185.00,0,0,7,0,0
186.00,0,0,10,0,0
186.00,0,0,190,0,0
186.00,0,0,0,0,0
186.00,0,307,321,0,0
186.00,0,0,0,0,0
186.00,0,494,0,0,0
187.00,0,0,213,0,0
187.00,0,0,0,0,0
187.00,0,3,127,0,0
187.00,0,0,125,0,0
187.00,0,0,19,0,0
188.00,0,0,0,0,0
188.00,0,0,116,0,0
188.00,0,0,113,0,0
188.00,0,0,95,0,0
189.00,0,0,19,0,0
189.00,0,0,0,0,0
189.00,0,0,0,0,0
189.00,0,0,0,0,0
189.00,0,16,115,0,0
189.00,0,0,119,0,0
189.00,0,0,30,0,0
190.00,0,0,27,0,0
190.00,0,0,204,0,0
190.00,0,0,0,0,0
190.00,0,15,111,0,0
190.00,0,0,133,0,0
190.00,0,0,131,0,0
191.00,0,0,134,0,0
191.00,0,0,0,0,0
191.00,0,0,0,0,0
191.00,0,18,215,0,0
191.00,0,0,0,0,0
191.00,0,0,68,0,0
192.00,0,0,150,0,0
192.00,0,0,0,0,0
192.00,0,7,219,0,0
192.00,0,0,18,0,0
192.00,0,0,16,0,0
192.00,0,0,32,0,0
192.00,0,0,58,0,0
193.00,0,0,162,0,0
193.00,0,0,143,0,0
193.00,0,0,149,0,0
193.00,0,0,144,0,0
193.00,0,0,272,0,0
193.00,0,0,114,0,0
194.00,0,0,219,0,0
194.00,0,0,80,0,0
194.00,0,0,80,0,0
194.00,0,0,146,0,0
194.00,0,0,43,0,0
194.00,0,0,81,0,0
195.00,0,0,59,0,0
195.00,0,0,66,0,0
0.00,0,0,144,0,0
0.00,0,0,188,0,13
0.00,0,0,128,0,0
0.00,0,26,289,0,0
0.00,0,1,202,0,5
1.00,0,0,117,0,0
1.00,0,0,214,0,12
1.00,0,0,261,3,0
1.00,1,19,300,112,46
1.00,54,0,247,124,91
1.00,107,67,358,155,147
2.00,114,10,267,105,143
2.00,0,0,176,0,0
2.00,147,59,370,124,202
2.00,118,0,353,73,163
2.00,48,1,348,0,106
3.00,205,0,349,23,227
3.00,212,41,347,204,264
3.00,0,0,144,0,0
3.00,0,0,341,255,245
4.00,74,51,412,175,176
4.00,156,0,336,181,195
4.00,0,0,78,0,0
4.00,0,0,144,0,0
4.00,0,16,176,0,0
4.00,0,0,63,0,0
5.00,0,0,21,0,0
5.00,0,0,51,0,0
5.00,0,0,16,0,0
5.00,0,0,85,0,0
5.00,0,0,158,0,0
5.00,0,0,16,0,0
6.00,0,4,148,0,0
6.00,0,0,48,0,0
6.00,0,0,16,0,0
6.00,0,11,123,0,0
6.00,0,0,35,0,0
6.00,0,0,21,0,0
7.00,0,0,122,0,0
7.00,0,0,176,0,0
7.00,0,2,114,0,0
7.00,0,0,39,0,0
7.00,0,0,92,0,0
8.00,0,0,31,0,0
8.00,0,0,32,0,0
8.00,0,0,133,0,0
8.00,0,0,175,0,0
8.00,0,0,38,0,0
8.00,0,0,96,0,0
9.00,0,0,17,0,0
9.00,0,0,58,0,0
9.00,0,0,145,0,0
9.00,0,16,179,0,0
9.00,0,0,66,0,0
9.00,0,0,11,0,0
10.00,0,0,48,0,0
10.00,0,0,163,0,0
10.00,0,0,82,0,0
10.00,0,0,144,0,0
10.00,194,0,386,219,208
10.00,150,11,414,162,185
11.00,0,16,156,0,0
11.00,192,38,339,223,205
11.00,124,5,400,173,163
11.00,166,0,361,208,190
11.00,183,80,429,240,202
11.00,166,0,265,215,195
12.00,133,0,399,179,148
12.00,151,59,281,203,179
12.00,0,0,66,0,0
12.00,0,99,163,0,0
12.00,0,0,0,0,0
13.00,0,0,162,0,0
13.00,0,4,31,0,0
13.00,0,0,66,0,0
13.00,0,61,148,0,0
13.00,170,0,176,189,231
14.00,0,101,190,0,0
14.00,93,251,320,0,151
14.00,0,0,299,0,448
15.00,0,0,0,0,96
15.00,28,208,70,0,74
15.00,34,386,224,0,94
15.00,1,138,289,0,80
15.00,17,0,208,0,82
16.00,11,0,32,0,79
16.00,16,0,206,0,79
16.00,1,208,305,0,74
16.00,0,198,55,0,66
16.00,19,0,225,0,79
16.00,0,362,181,0,80
17.00,0,0,54,0,58
17.00,32,233,294,0,80
17.00,32,207,64,0,89
17.00,50,0,253,0,113
17.00,70,430,82,0,117
18.00,0,0,90,0,137
18.00,49,281,299,0,112
18.00,0,133,0,0,75
18.00,0,0,234,0,93
18.00,43,314,16,0,98
19.00,0,0,83,0,121
19.00,0,59,0,0,71
19.00,52,329,81,0,115
19.00,0,0,111,0,102
19.00,14,256,263,0,86
19.00,0,22,0,0,71
20.00,0,0,242,0,83
20.00,42,320,57,0,102
20.00,0,0,128,0,92
20.00,0,48,0,0,70
20.00,0,0,241,0,91
21.00,35,299,71,0,130
21.00,0,0,139,0,111
21.00,64,304,202,0,27
21.00,0,5,0,0,83
21.00,0,0,257,0,109
22.00,37,286,54,0,112
22.00,0,0,20,0,0
22.00,82,340,117,0,0
22.00,0,0,0,0,96
22.00,0,0,247,0,74
23.00,29,246,28,0,86
23.00,0,0,180,0,106
23.00,55,312,96,0,0
23.00,0,0,0,0,0
23.00,0,0,0,0,77
23.00,0,23,227,0,10
24.00,0,18,190,0,0
24.00,0,8,193,0,0
24.00,0,54,57,0,0
24.00,16,0,208,0,0
24.00,33,0,176,0,0
25.00,140,0,293,0,176
25.00,262,73,507,16,312
25.00,256,54,529,283,273
25.00,304,98,541,290,304
25.00,0,0,180,0,0
26.00,305,53,511,300,272
26.00,257,64,530,301,242
27.00,240,0,448,197,206
27.00,301,0,281,257,263
27.00,274,57,503,263,235
27.00,246,75,299,240,192
27.00,190,0,343,241,173
28.00,236,177,315,192,176
28.00,212,155,23,0,0
28.00,0,0,0,0,0
28.00,0,0,39,61,161
28.00,0,0,62,45,157
29.00,0,0,37,29,137
29.00,0,0,32,7,134
29.00,0,0,80,35,159
29.00,0,0,54,16,144
29.00,0,0,39,16,142
30.00,0,0,43,16,130
30.00,66,34,6,0,179
30.00,67,48,0,0,0
30.00,71,49,0,0,31
30.00,89,62,48,10,113
30.00,0,0,175,0,106
31.00,324,243,325,9,127
31.00,285,218,282,0,121
31.00,270,212,111,0,0
31.00,288,202,237,0,105
31.00,289,201,225,0,114
31.00,0,0,210,0,89
31.00,0,0,16,0,81
32.00,273,175,503,11,129
32.00,0,0,110,0,115
32.00,44,87,144,0,137
32.00,0,0,275,37,0
32.00,0,0,73,0,155
32.00,71,144,400,263,105
33.00,0,0,205,0,151
33.00,32,70,121,0,144
33.00,25,64,144,0,177
33.00,0,0,356,0,183
33.00,0,0,354,0,175
33.00,0,0,71,0,178
34.00,84,157,304,0,189
34.00,0,0,284,0,186
34.00,0,18,0,0,0
34.00,22,50,377,38,158
34.00,0,0,0,0,0
34.00,61,144,55,0,0
34.00,0,0,86,0,0
35.00,0,0,96,27,161
35.00,48,113,483,52,182
35.00,0,0,83,77,197
35.00,0,0,0,0,0
35.00,80,118,287,64,185
35.00,67,117,318,59,179
36.00,94,108,241,51,176
36.00,64,112,90,0,0
36.00,0,0,144,0,0
36.00,0,0,0,0,0
36.00,112,144,128,0,0
36.00,0,0,0,0,0
37.00,17,67,0,0,0
37.00,37,57,222,0,0
37.00,114,160,229,0,0
38.00,79,131,242,0,0
38.00,0,0,0,0,0
38.00,20,46,0,0,0
38.00,19,50,0,0,0
38.00,0,61,274,0,0
38.00,0,0,0,0,0
38.00,90,138,131,0,0
39.00,0,0,54,0,0
39.00,0,0,54,0,0
39.00,42,0,10,0,0
39.00,0,0,125,0,0
39.00,0,0,90,0,0
39.00,81,128,49,0,0
40.00,0,5,77,0,0
40.00,0,0,64,0,0
40.00,0,98,231,0,0
40.00,0,0,0,0,0
40.00,0,102,50,0,0
40.00,0,0,130,0,0
41.00,0,0,160,0,0
41.00,0,0,138,0,0
41.00,0,0,145,0,0
41.00,0,257,238,0,0
41.00,64,0,144,0,0
41.00,115,0,160,26,0
42.00,0,0,174,1,39
42.00,0,0,35,0,0
42.00,0,0,161,0,0
42.00,0,125,420,24,55
42.00,0,9,32,0,0
42.00,0,112,166,0,0
43.00,0,178,0,0,0
43.00,0,0,2,0,0
43.00,0,0,121,0,0
43.00,0,58,259,0,48
43.00,0,0,40,0,0
43.00,0,0,98,0,0
44.00,0,57,295,0,26
44.00,0,145,184,0,13
44.00,0,31,96,0,0
44.00,0,59,258,0,2
44.00,0,145,176,0,22
44.00,0,11,93,0,0
0.00,0,0,240,87,117
0.00,0,0,194,10,18
0.00,0,0,239,90,87
0.00,0,0,226,57,40
0.00,0,0,209,80,1
1.00,0,0,210,76,12
1.00,0,0,224,70,45
1.00,0,0,199,48,23
1.00,0,0,205,48,46
1.00,0,0,176,5,13
1.00,0,0,213,81,74
2.00,0,0,228,76,65
2.00,0,0,201,39,32
2.00,0,0,206,26,48
2.00,0,0,181,0,0
3.00,0,0,186,0,0
3.00,0,0,204,0,14
3.00,0,0,176,0,0
3.00,0,0,194,0,18
4.00,0,0,208,0,0
4.00,0,0,182,0,0
4.00,0,0,198,0,2
4.00,0,0,177,0,0
4.00,0,0,208,0,16
4.00,0,0,205,9,29
5.00,0,132,258,75,112
5.00,0,0,263,55,124
5.00,0,0,215,23,62
5.00,0,0,194,0,39
5.00,0,0,210,0,16
5.00,0,0,194,0,0
6.00,0,0,85,0,0
6.00,0,0,188,0,0
6.00,0,0,159,0,0
6.00,128,145,208,0,0
6.00,125,136,311,0,0
7.00,0,0,176,0,0
7.00,0,0,46,0,0
7.00,0,0,63,0,0
7.00,103,147,228,0,0
7.00,80,139,246,0,0
7.00,0,0,59,0,0
8.00,146,155,186,0,0
8.00,0,0,124,0,0
8.00,147,157,251,0,0
8.00,0,0,89,0,0
8.00,112,117,210,0,0
9.00,109,144,325,0,0
9.00,0,0,81,0,0
9.00,0,0,222,0,0
9.00,112,195,208,0,0
9.00,0,0,122,0,0
10.00,130,202,320,0,0
10.00,0,27,41,0,0
10.00,0,57,210,0,0
10.00,0,0,90,0,0
10.00,199,643,275,0,0
10.00,0,17,46,0,0
11.00,0,64,206,0,0
11.00,87,347,150,0,0
11.00,0,0,146,0,0
11.00,161,524,229,0,0
11.00,0,0,31,0,0
12.00,0,48,186,0,0
12.00,62,422,35,0,0
12.00,0,0,45,0,0
12.00,133,207,171,0,0
12.00,0,0,35,0,0
13.00,0,48,190,0,0
13.00,48,178,70,0,0
13.00,0,0,142,0,0
13.00,0,0,61,0,0
13.00,7,144,231,0,0
13.00,9,190,90,0,0
14.00,0,0,176,0,0
14.00,117,362,206,0,0
14.00,0,0,73,3,0
15.00,0,20,112,0,0
15.00,0,0,192,34,6
15.00,90,127,186,61,23
15.00,0,0,119,23,3
16.00,26,69,247,11,0
16.00,0,18,98,10,0
16.00,96,143,192,28,4
16.00,0,64,268,27,0
16.00,0,0,123,7,0
16.00,0,0,217,35,0
17.00,0,103,272,45,7
17.00,0,0,112,48,7
17.00,0,80,306,46,0
17.00,0,0,145,32,0
17.00,0,0,208,16,0
18.00,0,0,120,67,29
18.00,0,103,357,50,3
18.00,0,0,99,29,0
18.00,0,0,226,48,3
18.00,0,73,206,11,4
19.00,0,0,171,89,38
19.00,87,144,249,66,35
19.00,0,0,80,50,18
19.00,0,2,267,73,0
19.00,0,0,221,43,5
20.00,0,0,225,70,16
20.00,0,0,240,78,11
20.00,0,0,245,64,12
20.00,0,0,246,62,9
20.00,0,0,240,58,10
21.00,0,0,239,58,1
21.00,0,0,250,70,7
21.00,0,0,247,67,0
21.00,0,0,240,69,0
21.00,242,46,240,48,0
22.00,738,144,253,0,0
22.00,4095,679,289,0,0
22.00,4095,671,302,0,0
22.00,3071,576,273,0,0
22.00,1521,305,283,0,0
23.00,1272,294,313,0,0
23.00,2516,523,325,0,0
23.00,2827,574,336,0,0
23.00,1889,402,294,0,0
23.00,1765,223,102,0,0
24.00,4095,634,282,0,0
24.00,4095,644,171,0,0
24.00,4095,784,379,0,0
24.00,4095,558,210,0,0
24.00,4095,772,275,0,0
24.00,4095,673,289,0,0
25.00,4095,605,171,0,0
25.00,4095,819,378,0,0
25.00,4095,563,258,0,0
25.00,0,78,177,4095,5
25.00,0,0,220,4095,0
25.00,0,0,19,4095,0
26.00,0,144,331,4095,0
26.00,0,0,160,4095,0
26.00,0,37,183,4095,0
26.00,0,57,321,4095,0
26.00,0,0,27,4095,0
27.00,0,0,176,4095,0
27.00,16,128,195,55,821
27.00,17,0,213,86,4095
27.00,2,16,128,73,4095
27.00,18,126,285,106,4095
28.00,11,0,126,103,4095
28.00,0,111,199,89,4095
28.00,0,0,227,63,4095
28.00,0,0,96,77,4095
28.00,0,141,291,108,4095
28.00,6,0,137,108,3648
29.00,5,64,159,74,386
29.00,6,16,230,79,2704
29.00,4,0,111,112,2505
29.00,16,133,286,99,256
29.00,0,51,806,82,0
29.00,0,55,2372,97,0
30.00,2,57,3056,93,0
30.00,0,0,3324,103,0
30.00,10,131,3312,114,0
30.00,0,0,3425,92,0
30.00,0,4,3389,64,0
30.00,0,73,3741,85,0
31.00,0,0,3457,107,0
31.00,0,110,3569,109,0
31.00,0,0,3376,60,0
31.00,0,0,3162,62,0
31.00,0,114,3503,103,0
31.00,0,0,3348,110,0
32.00,0,0,3846,69,0
32.00,0,0,3524,66,0
32.00,0,0,3333,100,0
32.00,0,82,3280,82,0
32.00,0,91,3141,96,0
32.00,0,0,3557,83,0
32.00,0,0,2020,101,0
33.00,3,0,3701,112,0
33.00,0,68,3567,93,0
33.00,0,0,3555,95,0
33.00,0,0,3765,105,0
33.00,0,0,3575,80,0
33.00,0,127,3829,116,0
34.00,0,44,3325,71,0
34.00,0,0,3159,90,0
34.00,0,0,3639,106,0
34.00,0,16,3461,60,0
34.00,0,131,3701,105,0
35.00,0,32,3827,67,0
35.00,0,113,3439,106,0
35.00,0,0,991,92,0
35.00,0,41,145,80,0
35.00,3,0,46,114,4
35.00,15,0,205,112,17
36.00,0,43,279,80,0
36.00,0,0,176,109,2
36.00,0,55,355,80,0
36.00,19,119,322,114,11
36.00,0,45,176,80,0
36.00,0,0,48,109,5
37.00,4,0,213,95,1
37.00,0,45,356,80,0
37.00,3,128,318,114,15
38.00,7,0,47,91,0
38.00,0,0,58,111,2
38.00,22,0,174,118,16
38.00,0,0,302,74,0
38.00,3,0,16,101,11
38.00,23,0,176,107,7
39.00,0,26,338,73,0
39.00,28,139,369,125,16
39.00,0,42,174,83,0
39.00,3,0,36,98,3
39.00,17,0,202,106,3
39.00,0,46,169,78,0
40.00,12,0,32,107,9
40.00,25,0,201,118,16
40.00,10,48,186,95,0
40.00,16,0,35,118,12
40.00,26,0,210,123,13
40.00,0,50,368,96,0
41.00,46,148,363,150,31
41.00,22,0,208,134,16
41.00,0,48,351,102,0
41.00,10,125,398,127,32
41.00,0,30,141,76,0
41.00,17,136,336,106,17
42.00,0,53,377,90,0
42.00,23,0,197,97,5
42.00,0,0,55,111,12
42.00,0,44,165,78,0
42.00,19,137,339,112,13
43.00,0,70,374,92,0
43.00,16,128,349,118,18
43.00,0,30,158,82,0
43.00,3,0,41,119,12
43.00,3,0,329,103,10
43.00,17,0,71,115,10
44.00,0,29,149,55,0
44.00,10,0,214,87,16
44.00,11,138,355,112,37
44.00,3,0,48,113,32
44.00,0,27,381,79,0
45.00,0,19,148,64,0
45.00,5,0,206,89,16
45.00,17,129,339,110,21
45.00,0,0,10,109,15
45.00,0,49,339,83,15
46.00,0,28,157,77,13
46.00,22,122,342,112,39
46.00,0,64,365,91,13
46.00,0,25,128,69,0
46.00,16,138,323,121,17
46.00,0,0,1178,99,0
47.00,0,17,1680,48,0
47.00,0,24,3249,3,0
47.00,0,0,3425,16,0
47.00,0,115,3633,57,0
47.00,0,0,3184,38,0
48.00,0,2,3847,21,0
48.00,0,35,3098,10,0
48.00,0,30,3051,16,0
48.00,0,0,3234,32,0
48.00,0,116,3616,51,0
49.00,0,0,0,84,0
49.00,4095,790,355,0,0
49.00,4095,662,334,0,0
50.00,4095,737,226,0,0
50.00,4095,576,181,0,0
50.00,4095,814,496,0,0
50.00,0,0,0,511,0
50.00,0,0,273,4095,0
51.00,0,80,176,4095,0
51.00,0,0,205,4095,6
51.00,0,130,411,4095,0
51.00,0,0,15,4095,0
51.00,0,0,27,4095,0
52.00,0,0,273,0,0
52.00,0,101,183,61,4095
52.00,0,0,116,89,30
52.00,3,134,390,93,4095
52.00,0,0,0,80,4095
53.00,0,79,155,62,4095
53.00,0,0,81,87,4095
53.00,4,146,368,78,4095
53.00,0,0,0,48,4095
53.00,0,18,270,27,4095
53.00,0,80,155,48,4095
54.00,0,0,95,89,4095
54.00,0,144,393,83,4095
54.00,0,0,0,77,45
54.00,0,0,834,66,0
54.00,0,58,3201,47,0
55.00,0,48,3317,21,0
55.00,0,49,3131,57,0
55.00,0,48,3335,64,0
55.00,0,57,3041,61,0
55.00,0,1,2667,48,0
56.00,0,0,3199,35,0
56.00,0,0,3152,0,0
56.00,0,0,3119,0,0
56.00,0,48,2795,0,0
56.00,0,23,83,79,0
57.00,3,64,141,90,13
57.00,11,48,125,85,11
57.00,0,54,119,92,5
57.00,6,58,118,114,16
57.00,6,64,138,113,13
58.00,0,73,144,112,15
58.00,9,74,150,112,15
58.00,6,49,133,91,15
58.00,0,51,146,90,7
58.00,10,62,170,96,16
59.00,0,64,175,100,16
59.00,6,67,173,94,19
59.00,17,70,184,95,22
59.00,0,16,84,79,8
59.00,0,84,436,113,16
60.00,16,0,1,122,34
60.00,24,126,315,129,31
60.00,13,0,202,95,22
60.00,0,4,97,93,3
60.00,0,89,447,105,19
60.00,49,0,22,133,41
61.00,23,128,338,126,47
61.00,25,0,247,109,31
61.00,7,27,140,95,15
62.00,0,59,188,54,9
62.00,19,0,25,128,33
62.00,19,0,14,107,20
62.00,0,62,407,80,8
62.00,0,61,304,80,30
62.00,3,58,313,80,28
62.00,7,81,315,82,18
63.00,0,86,304,71,16
63.00,17,0,134,91,16
63.00,0,103,222,74,16
63.00,3,0,241,74,5
63.00,0,0,121,31,0
63.00,0,77,304,2,0
64.00,0,0,146,28,16
64.00,0,84,203,18,5
64.00,0,0,230,6,0
64.00,0,0,106,0,0
64.00,0,81,298,11,0
64.00,0,0,151,30,17
65.00,0,0,163,1,6
0.00,96,3,4095,4095,586
0.00,16,0,4095,4095,234
0.00,36,0,4095,4095,240
0.00,272,265,4095,4095,1328
0.00,92,0,4095,4095,209
0.00,142,86,4095,4095,753
1.00,31,0,4095,4095,78
1.00,267,222,4095,4095,1229
1.00,105,17,4095,4095,619
1.00,43,0,4095,4095,64
1.00,209,182,4095,4095,1090
1.00,165,110,4095,4095,592
2.00,256,320,4095,4095,1322
2.00,65,0,4095,4095,175
2.00,126,101,4095,4095,894
2.00,17,0,4095,4095,128
2.00,249,267,3898,3890,1218
2.00,84,48,4095,4095,663
3.00,237,268,4095,4095,983
3.00,193,199,4095,4095,1157
3.00,37,0,4095,4095,464
3.00,83,0,4095,4095,125
3.00,137,131,4095,4095,609
3.00,253,279,4051,4005,1287
4.00,119,76,4095,4095,827
4.00,250,262,4095,4095,1271
4.00,105,65,4095,4095,770
4.00,225,225,4095,4095,1051
4.00,27,0,4095,4095,69
4.00,234,212,4095,4095,1139
5.00,64,0,4095,4095,465
5.00,252,323,4095,4095,1254
5.00,181,176,4095,4095,1003
5.00,50,0,4095,4095,300
5.00,95,9,4095,4095,217
5.00,230,262,4095,4095,854
6.00,258,238,4095,4095,1285
6.00,110,43,4095,4095,725
6.00,43,0,4095,4095,98
6.00,192,190,4095,4095,1174
7.00,0,0,0,59,176
7.00,679,2559,2738,2836,841
7.00,1165,4095,4095,4095,39
7.00,790,4095,4095,4095,592
7.00,915,4095,4095,4095,1206
8.00,787,4095,4095,4095,778
8.00,719,4095,4095,4095,115
8.00,955,3749,3837,4007,896
8.00,1522,4095,4095,4095,973
8.00,0,0,0,91,388
9.00,0,0,0,43,291
9.00,707,2881,2821,3024,1054
9.00,771,4095,4095,4095,289
9.00,847,4095,4095,4095,977
9.00,725,4095,4095,4095,237
9.00,848,4095,4095,4095,856
10.00,1309,4095,4095,4095,1291
10.00,0,5,0,0,409
10.00,0,27,0,0,414
10.00,34,34,0,0,562
10.00,63,0,0,83,1043
10.00,33,96,0,19,775
11.00,0,75,0,0,359
11.00,0,17,0,0,275
11.00,0,0,0,0,322
11.00,0,22,0,0,371
11.00,69,0,0,42,1268
12.00,1,9,0,19,607
12.00,13,102,0,69,963
12.00,90,128,0,105,1282
12.00,11,80,0,66,901
12.00,0,0,0,112,120
12.00,0,0,0,72,755
13.00,0,0,0,95,290
13.00,76,64,0,115,1225
13.00,0,0,0,119,65
13.00,85,140,0,111,1111
13.00,0,0,0,67,612
14.00,0,0,0,80,478
14.00,18,28,0,98,1041
14.00,0,0,4,139,128
14.00,140,146,3,135,1258
14.00,0,0,0,129,271
15.00,0,120,0,130,249
15.00,96,147,0,133,831
15.00,10,117,0,96,785
15.00,119,208,30,139,1242
15.00,0,144,25,144,80
15.00,96,142,12,147,1005
16.00,0,96,0,128,560
16.00,0,123,0,126,459
16.00,48,147,11,141,1069
16.00,0,147,16,151,117
16.00,101,131,10,134,1353
17.00,0,98,0,98,227
17.00,0,114,103,80,1530
17.00,41,83,0,77,810
17.00,0,101,0,100,283
17.00,159,112,0,103,1328
18.00,0,131,0,141,78
18.00,144,176,27,161,1333
18.00,854,4095,4095,4095,1611
19.00,33,115,0,102,720
19.00,35,103,0,127,979
19.00,0,0,16,149,127
19.00,61,0,0,48,1243
19.00,0,128,230,272,214
20.00,13,0,0,0,816
20.00,0,53,48,48,787
20.00,0,0,0,0,265
20.00,11,0,0,0,1226
20.00,0,0,0,0,90
21.00,29,0,0,0,1136
21.00,0,0,0,0,534
21.00,0,0,0,0,461
21.00,0,0,0,0,1100
21.00,0,200,189,175,125
22.00,0,0,0,0,413
22.00,0,0,46,51,575
22.00,0,0,0,0,949
22.00,0,0,0,0,176
22.00,39,0,0,0,1284
22.00,0,113,95,77,179
23.00,0,0,0,0,746
23.00,112,357,333,331,898
23.00,0,0,0,0,735
23.00,0,0,0,0,302
23.00,176,114,3079,3028,1428
24.00,228,128,3617,3575,1232
24.00,171,85,3017,2994,1168
24.00,230,106,3563,3548,1168
24.00,222,75,3373,3365,1140
24.00,179,63,3232,3207,1072
25.00,0,0,3343,3335,85
25.00,291,192,3903,3823,1295
25.00,242,152,3702,3694,1318
25.00,282,182,3543,3459,1327
25.00,262,166,3578,3536,1319
26.00,302,187,3728,3677,1331
26.00,241,144,3612,3568,1296
26.00,233,128,3646,3650,1292
26.00,297,139,3657,3631,1280
26.00,228,144,3632,3642,1296
27.00,247,139,3653,3653,1285
27.00,698,3751,3823,3835,560
27.00,628,3699,3745,3741,375
27.00,747,3637,3677,3641,1200
27.00,715,4095,4095,4095,135
28.00,787,4095,4095,4095,912
28.00,823,4095,4095,4095,704
28.00,727,4095,4095,4095,226
28.00,909,4095,4095,4095,1282
28.00,791,4095,4095,4095,271
28.00,826,4095,4095,4095,763
28.00,855,4095,4095,4095,938
29.00,774,4095,4095,4095,176
29.00,886,4095,4095,4095,1305
29.00,686,3982,4033,4091,208
29.00,703,3826,3841,3856,808
29.00,774,3526,3602,3665,1246
29.00,567,3728,3796,3790,32
30.00,751,3398,3418,3453,1306
30.00,709,3745,3807,3831,662
30.00,560,3499,3544,3571,336
31.00,863,3621,3698,3707,2286
31.00,761,4095,4095,4095,453
31.00,957,3766,3840,3926,2699
31.00,768,4095,4095,4095,0
31.00,944,4095,4095,4095,1854
31.00,868,3987,4095,4095,1450
32.00,704,4095,4095,4095,0
32.00,785,4095,4095,4095,390
32.00,883,3963,4081,4095,1798
32.00,961,4095,4095,4095,1877
32.00,786,4095,4095,4095,678
32.00,746,4095,4095,4095,67
33.00,754,3906,4023,4085,911
33.00,866,3670,3728,3818,2047
33.00,900,4095,4095,4095,1535
33.00,837,4095,4095,4095,1216
33.00,874,4095,4095,4095,1452
33.00,744,4095,4095,4095,599
34.00,766,4095,4095,4095,500
34.00,941,4095,4095,4095,1376
34.00,778,4095,4095,4095,599
34.00,768,4095,4095,4095,48
34.00,833,4095,4095,4095,847
34.00,945,4095,4095,4095,1863
35.00,887,4095,4095,4095,1251
35.00,750,4095,4095,4095,113
35.00,774,4095,4095,4095,371
35.00,884,4090,4095,4095,1457
35.00,782,3411,3447,3489,1633
35.00,622,3351,3375,3389,662
36.00,722,3318,3344,3341,1476
36.00,583,3314,3337,3344,423
36.00,592,3552,3629,3706,181
36.00,586,3217,3265,3280,1139
36.00,544,3389,3439,3509,61
36.00,130,55,4095,4095,367
37.00,317,304,4095,4095,1894
37.00,189,272,4095,4095,1714
37.00,28,0,4095,4095,614
37.00,59,0,4095,4095,0
37.00,125,98,4095,4095,832
37.00,239,256,4095,4095,1361
38.00,134,54,4095,4095,802
38.00,0,0,4095,4095,112
38.00,107,85,4095,4095,375
38.00,336,546,4095,4095,2005
38.00,181,155,4095,4095,1855
39.00,855,3881,3935,4031,2359
39.00,766,4000,4095,4095,1008
39.00,730,4095,4095,4095,20
39.00,688,4095,4095,4095,214
39.00,814,4095,4095,4095,1535
39.00,960,4075,4095,4095,2550
40.00,321,907,4095,4095,1861
40.00,743,4095,4095,4095,501
40.00,0,0,4095,4095,0
40.00,538,802,4095,4095,2672
40.00,675,4095,4095,4095,656
41.00,247,339,4095,4095,982
41.00,243,340,4095,4095,2176
41.00,722,4095,4095,4095,0
41.00,913,3719,3863,3888,2949
42.00,195,15,4095,4095,1104
42.00,221,470,4095,4095,1637
42.00,80,59,4095,4095,1297
42.00,131,118,4095,4095,322
43.00,342,464,4095,4095,2556
43.00,0,0,4095,4095,0
43.00,10,0,4095,4095,1087
43.00,220,255,4095,4095,641
43.00,285,394,4095,4095,2352
44.00,19,0,4095,4095,0
44.00,47,0,4095,4095,683
44.00,389,417,4095,4095,2256
44.00,10,0,4095,4095,0
44.00,432,806,4095,4095,2832
44.00,44,0,4095,4095,253
45.00,278,379,4095,4095,1123
45.00,0,0,4095,4095,0
45.00,7,0,4095,4095,0
45.00,342,239,4095,4095,1682
45.00,0,0,4095,4095,48
46.00,316,258,4095,4095,1761
46.00,18,0,4095,4095,45
46.00,901,803,4095,4095,2505
46.00,0,0,4095,4095,285
46.00,861,608,4095,4095,1230
47.00,217,112,4095,4095,1207
47.00,4095,784,4095,4095,384
47.00,65,161,4095,4095,384
47.00,15,77,4095,4095,293
47.00,44,64,4095,4095,873
48.00,59,198,4095,4095,301
48.00,82,144,4095,4095,624
48.00,720,462,4095,4095,989
48.00,0,0,4095,4095,473
